animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,health_status,latitude,longitude,elevation_m,climate_zone,date,temperature_c,humidity_percent,wind_speed_m_s,solar_radiation_w_m2,thi,hli,risk_level
208,FARM_003,cattle,Holstein,8.907669877196422,718.9704086427712,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-01-18,13.79,57,2.12,210.77,57.1,13.62,Low
308,FARM_004,sheep,Rambouillet,1.1806833486464088,56.758314457741136,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-07-17,33.69,100,2.6,434.72,92.64,36.56,Critical
558,FARM_006,goat,Boer,4.632896015286428,60.671597565126326,male,growing,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-02-15,7.07,57,3.4,159.02,47.83,6.03,Low
261,FARM_003,cattle,Hereford,7.342126864629821,480.74138084917934,male,growing,minor_illness,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-04-18,27.83,59,1.24,315.56,76.65,28.73,Moderate
111,FARM_002,sheep,Texel,3.582395476988407,73.1267358066574,male,dry,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-10-30,16.35,42,0.8,94.75,60.34,15.53,Low
956,FARM_010,cattle,Jersey,5.268777983815872,467.2080208770714,female,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-05-08,36.21,41,2.31,152.33,84.42,34.85,Critical
337,FARM_004,sheep,Rambouillet,6.285293501223948,73.026974863707,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-11-27,10.3,24,3.02,258.11,53.67,8.27,Low
843,FARM_009,cattle,Hereford,8.155522158455181,529.4923302441695,male,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-09-07,22.02,51,0.92,378.76,67.98,23.02,Low
335,FARM_004,sheep,Texel,1.8505096341064264,59.873524492996864,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-15,25.59,55,1.43,347.12,73.11,26.37,Low
988,FARM_010,sheep,Texel,4.2053020658895,69.72396954194288,male,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-05-26,33.78,95,2.22,155.45,91.94,35.22,Critical
1,FARM_001,sheep,Suffolk,3.132296384213595,54.883605700319194,female,growing,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-05-18,32.38,61,4.57,153.71,83.35,30.91,High
678,FARM_007,sheep,Rambouillet,1.0719914715498442,85.80249866210723,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-11-08,16.69,62,3.64,401.53,61.19,16.97,Low
122,FARM_002,sheep,Merino,6.029200895855875,76.75183660224553,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-08-14,40.64,65,3.03,350.45,96.01,41.12,Critical
252,FARM_003,cattle,Angus,8.953387026946773,576.8097495131431,female,dry,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-08-08,25.54,77,3.94,331.16,75.4,26.06,Moderate
612,FARM_007,sheep,Rambouillet,6.014779783706693,63.54713491581827,female,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-05-01,28.66,55,0.52,0.0,77.21,28.13,Moderate
974,FARM_010,cattle,Angus,4.644717286385696,799.5171743262617,male,dry,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-09-10,18.16,69,0.77,228.37,63.56,19.38,Low
698,FARM_007,cattle,Holstein,1.687958749355029,758.3536724770638,female,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-10-08,7.91,58,1.73,341.3,48.98,8.63,Low
244,FARM_003,cattle,Hereford,7.618152687991774,707.089555226712,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-01-25,5.11,70,3.64,260.15,43.94,5.11,Low
481,FARM_005,cattle,Simmental,9.694427546158096,704.4151161003132,male,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-01-17,0.51,53,4.04,265.86,39.36,-0.52,Low
126,FARM_002,sheep,Texel,2.412113236311651,84.22857739399166,female,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-02-07,3.89,74,4.31,615.46,41.69,5.54,Low
910,FARM_010,cattle,Simmental,4.424336969437323,442.4502341963982,female,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-11-22,-1.16,93,1.74,461.33,31.0,1.93,Low
345,FARM_004,goat,Saanen,3.1323074121144368,71.35167137941589,female,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-10-14,4.63,100,3.27,113.03,40.33,5.56,Low
427,FARM_005,cattle,Holstein,6.818050811121463,755.2156257440472,male,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-08-15,31.44,72,2.47,322.22,83.87,32.41,High
523,FARM_006,cattle,Holstein,9.554132535177661,632.6489171956774,male,growing,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-08-16,29.92,95,4.1,423.2,85.16,31.76,Critical
894,FARM_009,cattle,Angus,7.4139905708789,477.2640033633731,male,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-05-24,28.78,73,2.21,461.18,79.99,30.64,High
109,FARM_002,sheep,Dorper,7.446106803722692,53.05389799274319,female,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-08-17,27.64,49,2.54,473.69,75.03,28.17,Moderate
559,FARM_006,sheep,Suffolk,5.225460403915625,53.84897335324831,male,pregnant,minor_illness,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-10-24,8.93,23,2.24,414.8,52.27,8.04,Low
535,FARM_006,goat,Nubian,6.909150416574855,70.16993038728323,male,dry,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-09-06,21.98,78,2.14,492.66,69.94,24.29,Low
584,FARM_006,cattle,Simmental,3.770162485126711,765.5153775493037,female,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-02-17,18.29,78,4.48,329.71,64.09,18.6,Low
555,FARM_006,sheep,Rambouillet,1.709610282872114,63.892638804485614,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-11-11,2.98,83,2.21,302.5,39.24,4.55,Low
903,FARM_010,goat,Boer,3.7902180053254595,49.07914157886084,male,dry,minor_illness,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-02-08,12.41,16,2.6,509.18,56.02,11.45,Low
347,FARM_004,cattle,Hereford,3.942384547042712,459.55522013297787,male,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-05-19,38.71,81,3.76,156.3,97.03,38.64,Critical
882,FARM_009,cattle,Hereford,9.41315965743505,763.6808544825949,male,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-10-24,15.36,74,1.71,376.05,59.41,17.1,Low
160,FARM_002,goat,Alpine,4.340329508700196,68.83252385242027,male,growing,recovering,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-09-06,23.43,72,6.1,460.88,71.69,23.29,Low
629,FARM_007,sheep,Texel,4.693742263551865,60.58179492849306,male,lactating,recovering,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-10-14,18.44,85,0.63,402.05,64.61,21.4,Moderate
40,FARM_001,goat,Boer,6.881989502296274,43.01385024024513,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-02-25,19.44,37,2.98,11.26,63.86,16.84,Low
930,FARM_010,cattle,Simmental,3.5321555966845746,583.0301329001727,male,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-10-06,7.81,72,3.57,386.78,47.91,8.54,Low
760,FARM_008,cattle,Angus,4.209365583875851,501.7925326473041,female,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-02-16,10.38,68,4.61,452.9,51.96,10.75,Low
481,FARM_005,cattle,Simmental,9.694427546158096,704.4151161003132,male,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-03-05,23.3,64,4.14,444.15,70.79,23.65,Low
325,FARM_004,goat,Toggenburg,1.90101400490225,69.49735074885942,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-11-25,7.65,95,4.4,67.12,46.13,7.51,Low
946,FARM_010,cattle,Angus,2.8318138649820677,707.6244532638897,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-04-20,32.85,56,4.44,358.57,83.19,32.25,High
814,FARM_009,goat,Boer,3.0051562850386597,69.23481383104641,female,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-05-14,30.88,32,2.79,146.07,76.48,28.8,Moderate
718,FARM_008,cattle,Hereford,2.7201887960400715,583.860327863829,female,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-09-26,21.36,51,3.17,250.83,67.11,20.59,Low
724,FARM_008,cattle,Jersey,9.342247116979973,485.47925662813134,female,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-10-04,12.03,78,4.99,285.09,54.18,11.87,Low
853,FARM_009,sheep,Rambouillet,5.452331396373887,70.08965675547122,male,lactating,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-08-11,24.64,22,1.59,137.94,68.44,22.62,Low
874,FARM_009,cattle,Jersey,4.1102162728373175,402.79290475213924,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-09-23,15.76,51,1.54,253.54,59.73,15.79,Low
879,FARM_009,sheep,Dorper,5.444346614072139,56.19230133529087,female,dry,minor_illness,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-07-13,39.29,63,5.65,342.66,93.59,38.32,Critical
620,FARM_007,sheep,Merino,7.28543430870366,94.4059094467018,female,pregnant,minor_illness,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-09-26,19.65,12,5.28,193.24,62.85,15.59,Low
545,FARM_006,sheep,Suffolk,4.063629297037425,61.74867024979764,male,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-03-06,16.58,35,2.51,427.36,60.46,16.21,Low
282,FARM_003,sheep,Rambouillet,7.189445243438855,61.40398859744663,male,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-02-09,16.3,64,2.01,327.02,60.68,17.15,Low
731,FARM_008,goat,Nubian,5.16283334180447,62.11049472134333,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-08-28,25.09,65,7.35,492.66,73.48,24.13,Low
574,FARM_006,sheep,Dorper,5.317485254967788,87.14407468339695,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-03-23,36.3,45,1.09,456.01,85.38,37.27,High
408,FARM_005,sheep,Suffolk,5.013445419446526,82.94125350700352,female,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-08-13,36.7,32,0.43,330.36,83.14,36.75,High
906,FARM_010,goat,Boer,3.6021659879222803,73.93887097625058,male,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-06-28,36.09,77,6.79,213.1,91.95,34.59,Critical
865,FARM_009,goat,Alpine,4.42456888575444,59.1481943186209,female,lactating,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-01-02,2.29,42,4.55,195.39,43.07,0.1,Low
239,FARM_003,sheep,Dorper,6.073785919118408,79.66393241550894,female,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-10-05,16.3,45,4.64,500.79,60.32,15.72,Low
368,FARM_004,cattle,Jersey,8.450815377899556,715.0852062110835,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-07-20,30.03,44,4.46,363.31,77.46,28.83,Moderate
878,FARM_009,goat,Saanen,2.785901665409683,51.92264804680016,female,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-02-22,17.24,75,2.43,286.73,62.34,18.2,Low
573,FARM_006,goat,Saanen,6.309785849083527,55.33136958568805,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-04-19,25.87,68,1.95,614.93,74.9,28.35,Low
964,FARM_010,sheep,Rambouillet,7.005004484622423,65.24515621925318,female,dry,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-07-08,34.31,39,3.37,621.15,81.85,34.7,Moderate
264,FARM_003,goat,Alpine,1.1823223581810212,77.23794782027912,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-11-27,5.5,49,4.68,510.52,46.42,5.16,Low
190,FARM_002,goat,Saanen,6.942047880050662,40.009500943035384,male,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-03-03,19.88,78,2.06,341.09,66.61,21.47,Low
70,FARM_001,cattle,Hereford,1.0975388633226852,762.1527905677054,female,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-09-24,18.0,98,1.72,57.02,64.34,19.34,Low
705,FARM_008,cattle,Angus,4.191995844865746,620.2653517763406,female,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-03-04,17.75,72,3.36,417.8,63.04,18.76,Low
459,FARM_005,sheep,Rambouillet,1.2138461996536598,93.60241692235039,female,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-01-18,9.43,48,0.27,213.44,51.57,9.76,Low
874,FARM_009,cattle,Jersey,4.1102162728373175,402.79290475213924,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-07-21,31.81,30,2.7,279.96,77.3,30.38,Moderate
82,FARM_001,sheep,Rambouillet,7.742557776084279,50.60772373449082,female,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-03-17,14.97,53,2.73,505.43,58.7,15.77,Low
926,FARM_010,cattle,Hereford,2.7780031511063044,722.0697589441506,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-05-30,36.42,62,1.36,80.61,89.34,36.25,Critical
823,FARM_009,cattle,Holstein,2.1986391310077105,504.5332071541535,male,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-03-14,31.21,61,4.23,346.49,81.78,30.9,High
91,FARM_001,sheep,Merino,3.6371727895655854,87.4789149988036,male,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-11-12,9.33,48,3.33,281.25,51.4,8.49,Low
896,FARM_009,goat,Saanen,2.896607869281823,42.22963414349767,male,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-03-27,17.38,50,3.68,398.36,61.82,17.01,Low
62,FARM_001,goat,Alpine,6.767143382943486,76.21402567824255,female,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-04-22,15.77,61,4.61,411.55,59.87,15.59,Low
223,FARM_003,cattle,Angus,3.807567914456174,528.297096175251,female,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-05-06,39.66,60,3.44,307.49,93.53,39.5,Critical
612,FARM_007,sheep,Rambouillet,6.014779783706693,63.54713491581827,female,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-07-27,26.72,10,0.93,260.49,69.16,25.06,Low
873,FARM_009,sheep,Suffolk,4.768764855008704,99.60678197392915,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-11-19,-3.35,71,0.44,320.45,31.15,-1.44,Low
718,FARM_008,cattle,Hereford,2.7201887960400715,583.860327863829,female,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-03-21,20.2,73,0.9,449.44,66.81,22.64,Low
87,FARM_001,cattle,Holstein,3.339548765688364,581.2963387315324,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-11-19,-3.35,56,5.35,417.46,33.68,-4.13,Low
313,FARM_004,goat,Nubian,4.708310045723116,65.32758504053857,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-03-12,18.2,39,0.39,168.75,62.49,17.8,Low
381,FARM_004,goat,Nubian,4.139977787168448,51.48551832338302,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-09-13,19.13,39,0.52,276.32,63.62,19.22,Low
868,FARM_009,cattle,Jersey,1.657032336096646,697.6114321390708,male,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-03-06,8.4,66,1.3,171.95,49.14,8.93,Low
889,FARM_009,sheep,Rambouillet,3.3981375796779227,81.38344385794043,male,lactating,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-08-17,22.19,59,1.56,345.18,68.76,23.07,Low
134,FARM_002,goat,Saanen,4.261317166683932,76.25888443858187,male,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-12-30,1.79,67,4.04,458.69,39.39,2.4,Low
917,FARM_010,goat,Boer,3.040026316359353,74.78598739248685,male,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-02-08,10.18,10,3.3,306.88,54.12,7.56,Low
731,FARM_008,goat,Nubian,5.16283334180447,62.11049472134333,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-11-27,10.2,53,2.15,485.56,52.35,11.18,Low
395,FARM_004,goat,Alpine,4.931694458149949,79.66970468671354,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-09,33.96,36,2.6,544.56,80.71,34.17,Moderate
571,FARM_006,cattle,Holstein,1.1423187660966585,430.85806741583275,female,growing,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-07-27,23.43,47,5.25,421.67,69.44,22.26,Low
264,FARM_003,goat,Alpine,1.1823223581810212,77.23794782027912,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-12-12,-2.26,62,6.14,322.34,34.21,-3.62,Low
769,FARM_008,goat,Boer,2.3561991807319123,62.0420381317973,female,growing,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-07-07,44.85,70,0.69,453.58,103.67,47.27,Critical
821,FARM_009,goat,Boer,3.128991133258976,71.20850594142534,female,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-04-19,28.85,55,2.66,146.42,77.47,27.98,Moderate
795,FARM_008,sheep,Rambouillet,7.3387718655023075,91.7686265142123,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-01-12,7.23,57,4.04,523.42,48.11,7.65,Low
5,FARM_001,cattle,Simmental,4.498095607205338,508.53961270955836,male,growing,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-02-17,17.11,75,5.3,146.97,62.13,15.93,Low
681,FARM_007,sheep,Texel,2.3894375222374435,58.244238828256925,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-12-26,8.06,59,2.86,305.6,49.13,8.08,Low
446,FARM_005,sheep,Merino,4.552124562838195,83.86936607593584,male,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-05-11,33.94,22,4.17,598.4,77.99,32.94,Low
