Numero animale	Data	Produzione totale
2146	2021-03-29	47.95
2344	2021-03-29	43.84
2344	2021-03-29	43.84
2462	2021-03-29	41.83
2462	2021-03-29	41.83
2372	2021-03-29	34.09
2372	2021-03-29	34.09
2346	2021-03-29	35.11
2346	2021-03-29	35.11
2436	2021-03-29	37.65
2436	2021-03-29	37.65
2363	2021-03-29	37.04
2363	2021-03-29	37.04
2136	2021-03-29	37.81
2136	2021-03-29	37.81
2386	2021-03-29	43.56
2386	2021-03-29	43.56
2367	2021-03-29	39.02
2367	2021-03-29	39.02
2449	2021-03-29	39.67
2449	2021-03-29	39.67
2481	2021-03-29	34.49
2481	2021-03-29	34.49
2435	2021-03-29	41.25
2435	2021-03-29	41.25
2478	2021-03-29	32.03
2478	2021-03-29	32.03
2135	2021-03-29	36.71
2135	2021-03-29	36.71
2401	2021-03-29	35.94
2401	2021-03-29	35.94
2351	2021-03-29	37.95
2351	2021-03-29	37.95
2440	2021-03-29	33.37
2440	2021-03-29	33.37
2489	2021-03-29	41.71
2489	2021-03-29	41.71
2510	2021-03-29	37.4
2510	2021-03-29	37.4
2483	2021-03-29	33.52
2483	2021-03-29	33.52
2413	2021-03-29	35.09
2413	2021-03-29	35.09
2431	2021-03-29	38.06
2431	2021-03-29	38.06
2378	2021-03-29	33.36
2378	2021-03-29	33.36
2408	2021-03-29	30.75
2408	2021-03-29	30.75
2345	2021-03-29	39.61
2345	2021-03-29	39.61
2405	2021-03-29	37.15
2405	2021-03-29	37.15
2342	2021-03-29	31.67
2342	2021-03-29	31.67
2300	2021-03-29	54.2
2300	2021-03-29	54.2
2452	2021-03-29	34.39
2452	2021-03-29	34.39
2375	2021-03-29	42.19
2375	2021-03-29	42.19
2381	2021-03-29	39.98
2381	2021-03-29	39.98
2361	2021-03-29	31.98
2361	2021-03-29	31.98
2237	2021-03-29	39.88
2237	2021-03-29	39.88
2482	2021-03-29	44.8
2482	2021-03-29	44.8
2379	2021-03-29	35.13
2379	2021-03-29	35.13
2162	2021-03-29	40.48
2162	2021-03-29	40.48
2352	2021-03-29	36.24
2352	2021-03-29	36.24
2353	2021-03-29	35.8
2353	2021-03-29	35.8
2356	2021-03-29	40.56
2356	2021-03-29	40.56
2370	2021-03-29	35.96
2370	2021-03-29	35.96
2419	2021-03-29	39.61
2419	2021-03-29	39.61
2463	2021-03-29	30.8
2463	2021-03-29	30.8
2302	2021-03-29	54.89
2302	2021-03-29	54.89
2495	2021-03-29	28.06
2495	2021-03-29	28.06
2331	2021-03-29	28.3
2331	2021-03-29	28.3
2424	2021-03-29	33.34
2424	2021-03-29	33.34
2469	2021-03-29	40.21
2469	2021-03-29	40.21
2488	2021-03-29	52.57
2488	2021-03-29	52.57
2448	2021-03-29	35.22
2448	2021-03-29	35.22
2297	2021-03-29	35.41
2297	2021-03-29	35.41
2513	2021-03-29	37
2513	2021-03-29	37
2329	2021-03-29	35.48
2329	2021-03-29	35.48
2415	2021-03-29	33.12
2415	2021-03-29	33.12
2420	2021-03-29	37.13
2420	2021-03-29	37.13
2442	2021-03-29	36.16
2442	2021-03-29	36.16
2475	2021-03-29	41.14
2475	2021-03-29	41.14
2140	2021-03-29	33.45
2140	2021-03-29	33.45
2398	2021-03-29	42.88
2398	2021-03-29	42.88
2409	2021-03-29	40.52
2409	2021-03-29	40.52
2444	2021-03-29	33.92
2444	2021-03-29	33.92
2336	2021-03-29	46.45
2336	2021-03-29	46.45
2382	2021-03-29	32.63
2382	2021-03-29	32.63
2403	2021-03-29	36.67
2403	2021-03-29	36.67
2355	2021-03-29	28.52
2355	2021-03-29	28.52
2373	2021-03-29	30.46
2373	2021-03-29	30.46
2391	2021-03-29	37.27
2391	2021-03-29	37.27
2470	2021-03-29	27.24
2470	2021-03-29	27.24
2437	2021-03-29	33.53
2437	2021-03-29	33.53
2433	2021-03-29	34.63
2433	2021-03-29	34.63
2461	2021-03-29	37.02
2461	2021-03-29	37.02
2474	2021-03-29	31.58
2474	2021-03-29	31.58
2423	2021-03-29	34.11
2423	2021-03-29	34.11
2500	2021-03-29	30.46
2500	2021-03-29	30.46
2414	2021-03-29	39.88
2414	2021-03-29	39.88
2412	2021-03-29	36.52
2412	2021-03-29	36.52
2348	2021-03-29	36.67
2348	2021-03-29	36.67
2428	2021-03-29	34.71
2428	2021-03-29	34.71
2407	2021-03-29	34.1
2407	2021-03-29	34.1
2429	2021-03-29	34.74
2429	2021-03-29	34.74
2380	2021-03-29	33.7
2380	2021-03-29	33.7
2492	2021-03-29	31.63
2492	2021-03-29	31.63
2202	2021-03-29	32.8
2202	2021-03-29	32.8
2422	2021-03-29	40.21
2422	2021-03-29	40.21
2421	2021-03-29	32.92
2421	2021-03-29	32.92
2427	2021-03-29	38.38
2427	2021-03-29	38.38
2389	2021-03-29	41.09
2389	2021-03-29	41.09
2512	2021-03-29	39.3
2512	2021-03-29	39.3
2484	2021-03-29	38.12
2484	2021-03-29	38.12
2508	2021-03-29	27.88
2508	2021-03-29	27.88
331	2021-03-29	43.59
331	2021-03-29	43.59
2446	2021-03-29	32.84
2446	2021-03-29	32.84
2390	2021-03-29	33.75
2390	2021-03-29	33.75
2457	2021-03-29	39.63
2457	2021-03-29	39.63
2425	2021-03-29	37.1
2425	2021-03-29	37.1
3382	2021-03-29	44.89
3382	2021-03-29	44.89
326	2021-03-29	36.04
326	2021-03-29	36.04
294	2021-03-29	37.08
294	2021-03-29	37.08
2434	2021-03-29	31.87
2434	2021-03-29	31.87
2464	2021-03-29	32.01
2464	2021-03-29	32.01
1152	2021-03-29	38.05
1152	2021-03-29	38.05
2214	2021-03-29	51.56
2214	2021-03-29	51.56
2189	2021-03-29	42.29
2189	2021-03-29	42.29
2081	2021-03-29	48.86
2081	2021-03-29	48.86
2039	2021-03-29	49.25
2039	2021-03-29	49.25
2235	2021-03-29	54.16
2235	2021-03-29	54.16
2248	2021-03-29	49.41
2248	2021-03-29	49.41
357	2021-03-29	46.31
357	2021-03-29	46.31
2298	2021-03-29	50.2
2298	2021-03-29	50.2
2184	2021-03-29	34.14
2184	2021-03-29	34.14
2232	2021-03-29	38.04
2232	2021-03-29	38.04
2198	2021-03-29	51.81
2198	2021-03-29	51.81
2011	2021-03-29	57.4
2011	2021-03-29	57.4
334	2021-03-29	36.95
334	2021-03-29	36.95
2154	2021-03-29	49.17
2154	2021-03-29	49.17
2030	2021-03-29	44.22
2030	2021-03-29	44.22
1178	2021-03-29	47.99
1178	2021-03-29	47.99
347	2021-03-29	47.37
347	2021-03-29	47.37
2292	2021-03-29	59.61
2292	2021-03-29	59.61
2038	2021-03-29	47.74
2038	2021-03-29	47.74
2218	2021-03-29	30.73
2218	2021-03-29	30.73
2123	2021-03-29	31.74
2123	2021-03-29	31.74
2072	2021-03-29	40.49
2072	2021-03-29	40.49
256	2021-03-29	41.63
256	2021-03-29	41.63
2171	2021-03-29	43.43
2171	2021-03-29	43.43
342	2021-03-29	41.74
342	2021-03-29	41.74
3546	2021-03-29	53.32
3546	2021-03-29	53.32
2151	2021-03-29	38.25
2151	2021-03-29	38.25
2275	2021-03-29	43.87
2275	2021-03-29	43.87
2231	2021-03-29	45.95
2231	2021-03-29	45.95
2186	2021-03-29	35.26
2186	2021-03-29	35.26
2269	2021-03-29	44.41
2269	2021-03-29	44.41
2213	2021-03-29	48.09
2213	2021-03-29	48.09
2177	2021-03-29	51.28
2177	2021-03-29	51.28
3578	2021-03-29	60.47
3578	2021-03-29	60.47
2168	2021-03-29	38.74
2168	2021-03-29	38.74
2251	2021-03-29	51.38
2251	2021-03-29	51.38
2282	2021-03-29	47.45
2282	2021-03-29	47.45
2212	2021-03-29	39.85
2212	2021-03-29	39.85
2170	2021-03-29	39.58
2170	2021-03-29	39.58
266	2021-03-29	57.77
266	2021-03-29	57.77
115	2021-03-29	38.18
115	2021-03-29	38.18
223	2021-03-29	49.47
223	2021-03-29	49.47
2245	2021-03-29	47.18
2245	2021-03-29	47.18
2239	2021-03-29	51.35
2239	2021-03-29	51.35
3392	2021-03-29	53.81
3392	2021-03-29	53.81
2110	2021-03-29	48.08
2110	2021-03-29	48.08
231	2021-03-29	44.29
231	2021-03-29	44.29
2199	2021-03-29	44.83
2199	2021-03-29	44.83
2216	2021-03-29	57.42
2216	2021-03-29	57.42
2050	2021-03-29	53.43
2050	2021-03-29	53.43
3383	2021-03-29	48.99
3383	2021-03-29	48.99
2031	2021-03-29	32.89
2031	2021-03-29	32.89
2073	2021-03-29	39.48
2073	2021-03-29	39.48
2201	2021-03-29	58.19
2201	2021-03-29	58.19
2029	2021-03-29	42.17
2029	2021-03-29	42.17
1166	2021-03-29	49.2
1166	2021-03-29	49.2
3544	2021-03-29	46.67
3544	2021-03-29	46.67
1156	2021-03-29	28.14
1156	2021-03-29	28.14
2257	2021-03-29	37.77
2257	2021-03-29	37.77
1165	2021-03-29	43.52
1165	2021-03-29	43.52
2263	2021-03-29	48.65
2263	2021-03-29	48.65
3396	2021-03-29	52.25
3396	2021-03-29	52.25
2185	2021-03-29	47.85
2185	2021-03-29	47.85
9935	2021-03-29	44.13
9935	2021-03-29	44.13
2265	2021-03-29	54.1
2265	2021-03-29	54.1
2295	2021-03-29	56.39
2295	2021-03-29	56.39
3552	2021-03-29	32.37
3552	2021-03-29	32.37
2153	2021-03-29	35.24
2153	2021-03-29	35.24
2219	2021-03-29	41.42
2219	2021-03-29	41.42
2035	2021-03-29	38.49
2035	2021-03-29	38.49
2203	2021-03-29	51.74
2203	2021-03-29	51.74
2131	2021-03-29	53.37
2131	2021-03-29	53.37
2024	2021-03-29	28.03
2024	2021-03-29	28.03
2306	2021-03-29	39.43
2306	2021-03-29	39.43
2051	2021-03-29	61.62
2051	2021-03-29	61.62
1186	2021-03-29	41.75
1186	2021-03-29	41.75
2075	2021-03-29	63.29
2075	2021-03-29	63.29
2102	2021-03-29	61.02
2102	2021-03-29	61.02
3410	2021-03-29	41.57
3410	2021-03-29	41.57
84	2021-03-29	54.54
84	2021-03-29	54.54
2215	2021-03-29	40.02
2215	2021-03-29	40.02
2005	2021-03-29	42.58
2005	2021-03-29	42.58
2174	2021-03-29	41.55
2174	2021-03-29	41.55
9931	2021-03-29	39.83
9931	2021-03-29	39.83
2014	2021-03-29	36.25
2014	2021-03-29	36.25
2190	2021-03-29	43.88
2190	2021-03-29	43.88
2157	2021-03-29	42.34
2157	2021-03-29	42.34
968	2021-03-29	36.91
968	2021-03-29	36.91
3577	2021-03-29	48.46
3577	2021-03-29	48.46
2036	2021-03-29	47.82
2036	2021-03-29	47.82
159	2021-03-29	60.25
159	2021-03-29	60.25
2049	2021-03-29	57.87
2049	2021-03-29	57.87
2289	2021-03-29	58.76
2289	2021-03-29	58.76
258	2021-03-29	40.98
258	2021-03-29	40.98
2217	2021-03-29	43.35
2217	2021-03-29	43.35
2204	2021-03-29	32.42
2204	2021-03-29	32.42
2074	2021-03-29	67.23
2074	2021-03-29	67.23
2267	2021-03-29	42.83
2267	2021-03-29	42.83
2120	2021-03-29	32.94
2120	2021-03-29	32.94
2249	2021-03-29	42.59
2249	2021-03-29	42.59
1191	2021-03-29	40.34
1191	2021-03-29	40.34
163	2021-03-29	49.81
163	2021-03-29	49.81
2252	2021-03-29	42.65
2252	2021-03-29	42.65
3419	2021-03-29	68.22
3419	2021-03-29	68.22
2254	2021-03-29	61.22
2254	2021-03-29	61.22
1190	2021-03-29	53.73
1190	2021-03-29	53.73
3566	2021-03-29	37.31
3566	2021-03-29	37.31
1356	2021-03-29	57.99
1356	2021-03-29	57.99
1200	2021-03-29	49.4
1200	2021-03-29	49.4
2240	2021-03-29	45.62
2240	2021-03-29	45.62
2178	2021-03-29	39.26
2178	2021-03-29	39.26
3394	2021-03-29	62.03
3394	2021-03-29	62.03
3573	2021-03-29	46.03
3573	2021-03-29	46.03
1192	2021-03-29	32.76
1192	2021-03-29	32.76
2043	2021-03-29	53.9
2043	2021-03-29	53.9
1193	2021-03-29	31.92
1193	2021-03-29	31.92
2287	2021-03-29	44.52
2287	2021-03-29	44.52
2261	2021-03-29	47.99
2261	2021-03-29	47.99
3384	2021-03-29	55.44
3384	2021-03-29	55.44
234	2021-03-29	54.38
234	2021-03-29	54.38
2044	2021-03-29	45.57
2044	2021-03-29	45.57
3404	2021-03-29	37.61
3404	2021-03-29	37.61
2045	2021-03-29	54.74
2045	2021-03-29	54.74
2037	2021-03-29	49.84
2037	2021-03-29	49.84
2192	2021-03-29	46.21
2192	2021-03-29	46.21
2090	2021-03-29	16.02
2090	2021-03-29	16.02
2404	2021-03-29	20.63
2279	2021-03-29	0.04
9909	2021-03-30	42.91
9909	2021-03-30	42.91
2134	2021-03-30	34.75
2134	2021-03-30	34.75
2314	2021-03-30	44.02
2314	2021-03-30	44.02
2477	2021-03-30	37.05
2477	2021-03-30	37.05
2083	2021-03-30	46.91
2083	2021-03-30	46.91
2253	2021-03-30	51.15
2253	2021-03-30	51.15
2242	2021-03-30	42.36
2242	2021-03-30	42.36
2311	2021-03-30	48.25
2311	2021-03-30	48.25
2097	2021-03-30	42.63
2097	2021-03-30	42.63
123	2021-03-30	37.1
123	2021-03-30	37.1
2137	2021-03-30	23.06
2137	2021-03-30	23.06
2084	2021-03-30	26.74
2084	2021-03-30	26.74
3556	2021-03-30	54.05
3556	2021-03-30	54.05
2501	2021-03-30	13
2501	2021-03-30	13
9917	2021-03-30	42.33
9917	2021-03-30	42.33
2258	2021-03-30	43.34
2258	2021-03-30	43.34
	2021-03-30	28.2
	2021-03-30	28.2
	2021-03-30	28.2
	2021-03-30	28.2
	2021-03-30	28.2
	2021-03-30	28.2
	2021-03-30	28.2
2234	2021-03-30	38.11
2234	2021-03-30	38.11
2494	2021-03-30	26.11
2494	2021-03-30	26.11
2506	2021-03-30	31.68
2506	2021-03-30	31.68
2502	2021-03-30	30.88
2502	2021-03-30	30.88
2279	2021-03-30	23.07
2279	2021-03-30	23.07
2305	2021-03-30	48.18
2305	2021-03-30	48.18
2519	2021-03-30	22.68
2519	2021-03-30	22.68
2000	2021-03-30	40.54
2000	2021-03-30	40.54
203	2021-03-30	35.24
203	2021-03-30	35.24
2173	2021-03-30	31.04
2173	2021-03-30	31.04
306	2021-03-30	45.2
306	2021-03-30	45.2
2070	2021-03-30	49.47
2070	2021-03-30	49.47
9927	2021-03-30	51.04
9927	2021-03-30	51.04
9934	2021-03-30	32.17
9934	2021-03-30	32.17
911	2021-03-30	11.82
1189	2021-03-30	24.65
1189	2021-03-30	24.65
311	2021-03-30	32.64
311	2021-03-30	32.64
2108	2021-03-30	22.9
2108	2021-03-30	22.9
242	2021-03-30	44.1
242	2021-03-30	44.1
2225	2021-03-30	25.03
2225	2021-03-30	25.03
2260	2021-03-30	32.52
2260	2021-03-30	32.52
2175	2021-03-30	37.67
2175	2021-03-30	37.67
2166	2021-03-30	38.45
2166	2021-03-30	38.45
2332	2021-03-30	36.36
2332	2021-03-30	36.36
9947	2021-03-30	23.57
9947	2021-03-30	23.57
3551	2021-03-30	62.35
3551	2021-03-30	62.35
2276	2021-03-30	42.74
2276	2021-03-30	42.74
2277	2021-03-30	34.11
2277	2021-03-30	34.11
1159	2021-03-30	39.7
1159	2021-03-30	39.7
2366	2021-03-30	30.85
2366	2021-03-30	30.85
293	2021-03-30	9.03
2208	2021-03-30	28.85
2208	2021-03-30	28.85
2394	2021-03-30	36.42
2394	2021-03-30	36.42
2023	2021-03-30	41.92
2023	2021-03-30	41.92
2139	2021-03-30	32.83
2139	2021-03-30	32.83
9941	2021-03-30	25.41
9941	2021-03-30	25.41
161	2021-03-30	40.53
161	2021-03-30	40.53
318	2021-03-30	24.98
318	2021-03-30	24.98
2338	2021-03-30	41.6
2338	2021-03-30	41.6
2090	2021-03-30	31.53
2090	2021-03-30	31.53
215	2021-03-30	44.31
215	2021-03-30	44.31
1168	2021-03-30	29.58
1168	2021-03-30	29.58
338	2021-03-30	25.77
338	2021-03-30	25.77
2103	2021-03-30	26.24
2103	2021-03-30	26.24
2325	2021-03-30	36.85
2325	2021-03-30	36.85
2064	2021-03-30	28.27
2064	2021-03-30	28.27
1161	2021-03-30	51.29
1161	2021-03-30	51.29
2159	2021-03-30	28.35
2159	2021-03-30	28.35
2308	2021-03-30	21.82
2308	2021-03-30	21.82
2164	2021-03-30	25.87
2164	2021-03-30	25.87
1172	2021-03-30	30.98
1172	2021-03-30	30.98
366	2021-03-30	29.96
366	2021-03-30	29.96
2259	2021-03-30	24.05
2259	2021-03-30	24.05
2089	2021-03-30	28.47
2089	2021-03-30	28.47
2056	2021-03-30	34.85
2056	2021-03-30	34.85
2176	2021-03-30	22.9
2176	2021-03-30	22.9
2388	2021-03-30	25.97
2388	2021-03-30	25.97
3431	2021-03-30	30.93
3431	2021-03-30	30.93
2291	2021-03-30	28.74
2291	2021-03-30	28.74
2323	2021-03-30	13.44
2144	2021-03-30	30.38
2144	2021-03-30	30.38
3541	2021-03-30	30.62
3541	2021-03-30	30.62
9938	2021-03-30	29.95
9938	2021-03-30	29.95
3420	2021-03-30	35.2
3420	2021-03-30	35.2
9930	2021-03-30	48.36
9930	2021-03-30	48.36
9926	2021-03-30	28.25
9926	2021-03-30	28.25
9923	2021-03-30	30.5
9923	2021-03-30	30.5
2063	2021-03-30	37
2063	2021-03-30	37
2010	2021-03-30	22.79
2010	2021-03-30	22.79
2197	2021-03-30	35.36
2197	2021-03-30	35.36
2105	2021-03-30	30.27
2105	2021-03-30	30.27
2096	2021-03-30	33.76
2096	2021-03-30	33.76
9945	2021-03-30	29.38
9945	2021-03-30	29.38
2156	2021-03-30	28.89
2156	2021-03-30	28.89
2343	2021-03-30	18.71
2343	2021-03-30	18.71
184	2021-03-30	33.3
184	2021-03-30	33.3
2082	2021-03-30	4.93
2046	2021-03-30	46.66
2046	2021-03-30	46.66
2132	2021-03-30	17.58
2132	2021-03-30	17.58
822	2021-03-30	11.09
2007	2021-03-30	36.6
2007	2021-03-30	36.6
2095	2021-03-30	33.96
2095	2021-03-30	33.96
2327	2021-03-30	42.39
2327	2021-03-30	42.39
2390	2021-03-30	30.8
2390	2021-03-30	30.8
2383	2021-03-30	35.75
2383	2021-03-30	35.75
2321	2021-03-30	40.04
2321	2021-03-30	40.04
2237	2021-03-30	40.14
2237	2021-03-30	40.14
2378	2021-03-30	33.48
2378	2021-03-30	33.48
2146	2021-03-30	48.07
2146	2021-03-30	48.07
2413	2021-03-30	36.6
2413	2021-03-30	36.6
3571	2021-03-30	30.05
3571	2021-03-30	30.05
2443	2021-03-30	37.2
2443	2021-03-30	37.2
2401	2021-03-30	33.83
2401	2021-03-30	33.83
2404	2021-03-30	41.8
2404	2021-03-30	41.8
2436	2021-03-30	36.25
2436	2021-03-30	36.25
2490	2021-03-30	35.43
2490	2021-03-30	35.43
2460	2021-03-30	38.71
2460	2021-03-30	38.71
2399	2021-03-30	39.66
2399	2021-03-30	39.66
2451	2021-03-30	43.65
2451	2021-03-30	43.65
2400	2021-03-30	40.73
2400	2021-03-30	40.73
2403	2021-03-30	33.9
2403	2021-03-30	33.9
2349	2021-03-30	39.28
2349	2021-03-30	39.28
2402	2021-03-30	40.29
2402	2021-03-30	40.29
2320	2021-03-30	31.26
2320	2021-03-30	31.26
2416	2021-03-30	28.85
2416	2021-03-30	28.85
2481	2021-03-30	36.14
2481	2021-03-30	36.14
2510	2021-03-30	36.56
2510	2021-03-30	36.56
2100	2021-03-30	37.55
2100	2021-03-30	37.55
2478	2021-03-30	33.84
2478	2021-03-30	33.84
2136	2021-03-30	34.11
2136	2021-03-30	34.11
2345	2021-03-30	35.95
2345	2021-03-30	35.95
2202	2021-03-30	32.57
2202	2021-03-30	32.57
2211	2021-03-30	39.2
2211	2021-03-30	39.2
2495	2021-03-30	25.95
2495	2021-03-30	25.95
2483	2021-03-30	31.18
2483	2021-03-30	31.18
2462	2021-03-30	34.89
2462	2021-03-30	34.89
2222	2021-03-30	43.75
2222	2021-03-30	43.75
2391	2021-03-30	44.57
2391	2021-03-30	44.57
2439	2021-03-30	38.74
2439	2021-03-30	38.74
2469	2021-03-30	38.83
2469	2021-03-30	38.83
2344	2021-03-30	39.91
2344	2021-03-30	39.91
2411	2021-03-30	32.66
2411	2021-03-30	32.66
2372	2021-03-30	33.57
2372	2021-03-30	33.57
2454	2021-03-30	46.73
2454	2021-03-30	46.73
2350	2021-03-30	34.56
2350	2021-03-30	34.56
2435	2021-03-30	40.7
2435	2021-03-30	40.7
2475	2021-03-30	37.3
2475	2021-03-30	37.3
2135	2021-03-30	34.99
2135	2021-03-30	34.99
2373	2021-03-30	29.73
2373	2021-03-30	29.73
2412	2021-03-30	37.52
2412	2021-03-30	37.52
2356	2021-03-30	39.3
2356	2021-03-30	39.3
2386	2021-03-30	40.27
2386	2021-03-30	40.27
2484	2021-03-30	36.66
2484	2021-03-30	36.66
2509	2021-03-30	41.89
2509	2021-03-30	41.89
2361	2021-03-30	29.38
2361	2021-03-30	29.38
2149	2021-03-30	36.65
2149	2021-03-30	36.65
2433	2021-03-30	34.37
2433	2021-03-30	34.37
2434	2021-03-30	30.81
2434	2021-03-30	30.81
2329	2021-03-30	34.95
2329	2021-03-30	34.95
2322	2021-03-30	41.28
2322	2021-03-30	41.28
2342	2021-03-30	31.25
2342	2021-03-30	31.25
2448	2021-03-30	35.09
2448	2021-03-30	35.09
2331	2021-03-30	29.13
2331	2021-03-30	29.13
2346	2021-03-30	32.88
2346	2021-03-30	32.88
2449	2021-03-30	38.33
2449	2021-03-30	38.33
2179	2021-03-30	43.9
2179	2021-03-30	43.9
2513	2021-03-30	37.29
2513	2021-03-30	37.29
2300	2021-03-30	60.16
2300	2021-03-30	60.16
2367	2021-03-30	37.29
2367	2021-03-30	37.29
2387	2021-03-30	38.14
2387	2021-03-30	38.14
2370	2021-03-30	33.92
2370	2021-03-30	33.92
2375	2021-03-30	42.59
2375	2021-03-30	42.59
2355	2021-03-30	27.71
2355	2021-03-30	27.71
2363	2021-03-30	36.13
2363	2021-03-30	36.13
2398	2021-03-30	39.49
2398	2021-03-30	39.49
2437	2021-03-30	33.44
2437	2021-03-30	33.44
2140	2021-03-30	35.29
2140	2021-03-30	35.29
2442	2021-03-30	36.24
2442	2021-03-30	36.24
2162	2021-03-30	40.86
2162	2021-03-30	40.86
2326	2021-03-30	35.8
2326	2021-03-30	35.8
2297	2021-03-30	33.21
2297	2021-03-30	33.21
2424	2021-03-30	32.82
2424	2021-03-30	32.82
2489	2021-03-30	34.42
2489	2021-03-30	34.42
2420	2021-03-30	36.09
2420	2021-03-30	36.09
2461	2021-03-30	38.03
2461	2021-03-30	38.03
2352	2021-03-30	36.52
2352	2021-03-30	36.52
2500	2021-03-30	31.94
2500	2021-03-30	31.94
2482	2021-03-30	42.24
2482	2021-03-30	42.24
2474	2021-03-30	31.46
2474	2021-03-30	31.46
2302	2021-03-30	55.83
2302	2021-03-30	55.83
2512	2021-03-30	36.93
2512	2021-03-30	36.93
2330	2021-03-30	46.08
2330	2021-03-30	46.08
2353	2021-03-30	34.6
2353	2021-03-30	34.6
2371	2021-03-30	37.61
2371	2021-03-30	37.61
2421	2021-03-30	33.17
2421	2021-03-30	33.17
2143	2021-03-30	37.53
2143	2021-03-30	37.53
2379	2021-03-30	30.95
2379	2021-03-30	30.95
2407	2021-03-30	36.72
2407	2021-03-30	36.72
2440	2021-03-30	33.47
2440	2021-03-30	33.47
2409	2021-03-30	40.39
2409	2021-03-30	40.39
2336	2021-03-30	48.48
2336	2021-03-30	48.48
2414	2021-03-30	40.03
2414	2021-03-30	40.03
2380	2021-03-30	35.92
2380	2021-03-30	35.92
2444	2021-03-30	34.69
2444	2021-03-30	34.69
2324	2021-03-30	41.68
2324	2021-03-30	41.68
2419	2021-03-30	38.42
2419	2021-03-30	38.42
2463	2021-03-30	30.11
2463	2021-03-30	30.11
2410	2021-03-30	39.79
2410	2021-03-30	39.79
2425	2021-03-30	38.09
2425	2021-03-30	38.09
2470	2021-03-30	26.57
2470	2021-03-30	26.57
2348	2021-03-30	36.54
2348	2021-03-30	36.54
2427	2021-03-30	38.78
2427	2021-03-30	38.78
2446	2021-03-30	26.37
2446	2021-03-30	26.37
2405	2021-03-30	36.38
2405	2021-03-30	36.38
2428	2021-03-30	35.76
2428	2021-03-30	35.76
2426	2021-03-30	36.78
2426	2021-03-30	36.78
2351	2021-03-30	34.91
2351	2021-03-30	34.91
2431	2021-03-30	39.39
2431	2021-03-30	39.39
2488	2021-03-30	46.68
2488	2021-03-30	46.68
2429	2021-03-30	32.01
2429	2021-03-30	32.01
2423	2021-03-30	31.69
2423	2021-03-30	31.69
2492	2021-03-30	32.19
2492	2021-03-30	32.19
2452	2021-03-30	35.83
2452	2021-03-30	35.83
2415	2021-03-30	32.22
2415	2021-03-30	32.22
2360	2021-03-30	30.87
2360	2021-03-30	30.87
2389	2021-03-30	39.38
2389	2021-03-30	39.38
2381	2021-03-30	38.81
2381	2021-03-30	38.81
2464	2021-03-30	30.15
2464	2021-03-30	30.15
2457	2021-03-30	37.87
2457	2021-03-30	37.87
294	2021-03-30	35.42
294	2021-03-30	35.42
2295	2021-03-30	55.03
2295	2021-03-30	55.03
2039	2021-03-30	54.9
2039	2021-03-30	54.9
2081	2021-03-30	47.53
2081	2021-03-30	47.53
2508	2021-03-30	30.3
2508	2021-03-30	30.3
2408	2021-03-30	30.5
2408	2021-03-30	30.5
2049	2021-03-30	53.06
2049	2021-03-30	53.06
347	2021-03-30	45.22
347	2021-03-30	45.22
2102	2021-03-30	61.18
2102	2021-03-30	61.18
2074	2021-03-30	64.39
2074	2021-03-30	64.39
2050	2021-03-30	53.58
2050	2021-03-30	53.58
326	2021-03-30	43.36
326	2021-03-30	43.36
2198	2021-03-30	50.82
2198	2021-03-30	50.82
2251	2021-03-30	50.27
2251	2021-03-30	50.27
2168	2021-03-30	37.08
2168	2021-03-30	37.08
2171	2021-03-30	43
2171	2021-03-30	43
2232	2021-03-30	38.54
2232	2021-03-30	38.54
2024	2021-03-30	30.21
2024	2021-03-30	30.21
2257	2021-03-30	39.09
2257	2021-03-30	39.09
2298	2021-03-30	47.61
2298	2021-03-30	47.61
9935	2021-03-30	42.82
9935	2021-03-30	42.82
3382	2021-03-30	46.03
3382	2021-03-30	46.03
968	2021-03-30	35.2
968	2021-03-30	35.2
2235	2021-03-30	52.57
2235	2021-03-30	52.57
1152	2021-03-30	36.83
1152	2021-03-30	36.83
2123	2021-03-30	32.25
2123	2021-03-30	32.25
2154	2021-03-30	48.62
2154	2021-03-30	48.62
2072	2021-03-30	38.41
2072	2021-03-30	38.41
2044	2021-03-30	55.17
2044	2021-03-30	55.17
2110	2021-03-30	45.7
2110	2021-03-30	45.7
3546	2021-03-30	60.09
3546	2021-03-30	60.09
2035	2021-03-30	40.71
2035	2021-03-30	40.71
2282	2021-03-30	51.27
2282	2021-03-30	51.27
1178	2021-03-30	41.28
1178	2021-03-30	41.28
334	2021-03-30	31.87
334	2021-03-30	31.87
2216	2021-03-30	58.79
2216	2021-03-30	58.79
2214	2021-03-30	49.2
2214	2021-03-30	49.2
2151	2021-03-30	37.99
2151	2021-03-30	37.99
3552	2021-03-30	29.31
3552	2021-03-30	29.31
342	2021-03-30	42.16
342	2021-03-30	42.16
2178	2021-03-30	36.44
2178	2021-03-30	36.44
2184	2021-03-30	31.65
2184	2021-03-30	31.65
2029	2021-03-30	44.03
2029	2021-03-30	44.03
223	2021-03-30	49.94
223	2021-03-30	49.94
2245	2021-03-30	45.83
2245	2021-03-30	45.83
2031	2021-03-30	33.96
2031	2021-03-30	33.96
1192	2021-03-30	33.34
1192	2021-03-30	33.34
2011	2021-03-30	53.26
2011	2021-03-30	53.26
258	2021-03-30	37.87
258	2021-03-30	37.87
266	2021-03-30	57.62
