ID	MATR	DNASC	DPAR	LATT	Evento	GLAT	Data	Nota
146	IT018990149202  	2013-11-17	2019-10-05	5	CALORE     	99	2020-01-12	? +             
146	IT018990149202  	2013-11-17	2019-10-05	5	SPOST      	151	2020-03-04	D002A001        
146	IT018990149202  	2013-11-17	2019-10-05	5	VEND       	177	2020-03-30	2020
155	IT018990151448  	2013-12-03	2018-08-21	3	ASC        	353	2019-08-09	RILEX           
155	IT018990151448  	2013-12-03	2019-10-01	4	PARTO      	0	2019-10-01	                
155	IT018990151448  	2013-12-03	2019-10-01	4	PAPOD      	13	2019-10-14	PD              
155	IT018990151448  	2013-12-03	2019-10-01	4	SPOST      	23	2019-10-24	D004A002        
155	IT018990151448  	2013-12-03	2019-10-01	4	OK         	24	2019-10-25	-               
155	IT018990151448  	2013-12-03	2019-10-01	4	VUOTA      	77	2019-12-17	LANSING         
155	IT018990151448  	2013-12-03	2019-10-01	4	PAREGG     	102	2020-01-11	OK              
155	IT018990151448  	2013-12-03	2019-10-01	4	VUOTA      	110	2020-01-19	DROID           
155	IT018990151448  	2013-12-03	2019-10-01	4	MAST       	114	2020-01-23	MASTIPSA        
155	IT018990151448  	2013-12-03	2019-10-01	4	VUOTA      	154	2020-03-03	BBBELGA         
155	IT018990151448  	2013-12-03	2019-10-01	4	FEC        	172	2020-03-21	MARADONA        
155	IT018990151448  	2013-12-03	2019-10-01	4	VEND       	178	2020-03-27	2020
157	IT018990151453  	2013-12-07	2019-04-15	4	CALORE     	122	2019-08-15	 +16/8SA
157	IT018990151453  	2013-12-07	2019-04-15	4	GRAV       	141	2019-09-03	EXTRA           
157	IT018990151453  	2013-12-07	2019-04-15	4	SPOST      	254	2019-12-25	D002A001        
157	IT018990151453  	2013-12-07	2019-04-15	4	PAPOD      	296	2020-02-05	PS              
157	IT018990151453  	2013-12-07	2019-04-15	4	ASC        	360	2020-04-09	                
157	IT018990151453  	2013-12-07	2020-06-07	5	PARTO      	0	2020-06-07	                
157	IT018990151453  	2013-12-07	2020-06-07	5	PAPOD      	17	2020-06-24	PS              
157	IT018990151453  	2013-12-07	2020-06-07	5	OK         	26	2020-07-03	-               
157	IT018990151453  	2013-12-07	2020-06-07	5	NOF        	47	2020-07-24	MAGRA-5L        
157	IT018990151453  	2013-12-07	2020-06-07	5	SPOST      	62	2020-08-08	D002A004        
157	IT018990151453  	2013-12-07	2020-06-07	5	SPOST      	71	2020-08-17	D004A002        
157	IT018990151453  	2013-12-07	2020-06-07	5	SPOST      	88	2020-09-03	D002A001        
157	IT018990151453  	2013-12-07	2020-06-07	5	VEND       	148	2020-11-02	2020
159	IT018990151455  	2013-12-12	2019-07-24	4	SPOST      	15	2019-08-08	D004A002        
159	IT018990151455  	2013-12-12	2019-07-24	4	RICNT      	24	2019-08-17	PG X 3          
159	IT018990151455  	2013-12-12	2019-07-24	4	RICNT      	30	2019-08-23	PG.LAV.         
159	IT018990151455  	2013-12-12	2019-07-24	4	OK         	37	2019-08-30	-               
159	IT018990151455  	2013-12-12	2019-07-24	4	OK         	51	2019-09-13	-               
159	IT018990151455  	2013-12-12	2019-07-24	4	VUOTA      	83	2019-10-15	WILLIE          
159	IT018990151455  	2013-12-12	2019-07-24	4	CALORE     	93	2019-10-25	?+++10GF        
159	IT018990151455  	2013-12-12	2019-07-24	4	VUOTA      	114	2019-11-15	MARADONA        
159	IT018990151455  	2013-12-12	2019-07-24	4	PAPOD      	114	2019-11-15	AS              
159	IT018990151455  	2013-12-12	2019-07-24	4	VUOTA      	138	2019-12-09	MARADONA        
159	IT018990151455  	2013-12-12	2019-07-24	4	VUOTA      	174	2020-01-14	IMPLURAN        
159	IT018990151455  	2013-12-12	2019-07-24	4	VUOTA      	198	2020-02-07	BBBELGA         
159	IT018990151455  	2013-12-12	2019-07-24	4	GRAV       	224	2020-03-04	BBBELGA         
159	IT018990151455  	2013-12-12	2019-07-24	4	SPOST      	294	2020-05-13	D002A001        
159	IT018990151455  	2013-12-12	2019-07-24	4	PAREGG     	308	2020-05-27	OK              
159	IT018990151455  	2013-12-12	2019-07-24	4	PAPOD      	406	2020-09-02	AD              
159	IT018990151455  	2013-12-12	2019-07-24	4	MAST       	437	2020-10-03	SA+PS           
159	IT018990151455  	2013-12-12	2019-07-24	4	PAREGG     	441	2020-10-07	OK              
159	IT018990151455  	2013-12-12	2019-07-24	4	ASC        	443	2020-10-09	                
159	IT018990151455  	2013-12-12	2019-07-24	4	PAREGG     	469	2020-11-04	OK              
159	IT018990151455  	2013-12-12	2020-12-12	5	PARTO      	0	2020-12-12	                
159	IT018990151455  	2013-12-12	2020-12-12	5	PAREGG     	19	2020-12-31	OK              
159	IT018990151455  	2013-12-12	2020-12-12	5	SPOST      	21	2021-01-02	D004A002        
159	IT018990151455  	2013-12-12	2020-12-12	5	OK         	27	2021-01-08	-               
159	IT018990151455  	2013-12-12	2020-12-12	5	MAST       	46	2021-01-27	MASTIPDA        
159	IT018990151455  	2013-12-12	2020-12-12	5	VUOTA      	80	2021-03-02	GILMORE         
159	IT018990151455  	2013-12-12	2020-12-12	5	VUOTA      	115	2021-04-06	MORRIS          
159	IT018990151455  	2013-12-12	2020-12-12	5	VUOTA      	150	2021-05-11	BBBELGA         
159	IT018990151455  	2013-12-12	2020-12-12	5	GRAV       	189	2021-06-19	IMPLURAN        
159	IT018990151455  	2013-12-12	2020-12-12	5	PAREGG     	207	2021-07-07	OK              
161	IT018990151460  	2013-12-20	2019-03-02	4	VUOTA      	153	2019-08-02	SARGEANT        
161	IT018990151460  	2013-12-20	2019-03-02	4	GRAV       	192	2019-09-10	IMPLURAN        
161	IT018990151460  	2013-12-20	2019-03-02	4	PAPOD      	315	2020-01-11	PS              
161	IT018990151460  	2013-12-20	2019-03-02	4	SPOST      	355	2020-02-20	D002A001        
161	IT018990151460  	2013-12-20	2019-03-02	4	ASC        	416	2020-04-21	NO ANT.         
161	IT018990151460  	2013-12-20	2020-06-24	5	PARTO      	0	2020-06-24	                
161	IT018990151460  	2013-12-20	2020-06-24	5	PAPOD      	35	2020-07-29	PDPS            
161	IT018990151460  	2013-12-20	2020-06-24	5	OK         	37	2020-07-31	-               
161	IT018990151460  	2013-12-20	2020-06-24	5	SPOST      	40	2020-08-03	D004A002        
161	IT018990151460  	2013-12-20	2020-06-24	5	VUOTA      	83	2020-09-15	PLEDGE          
161	IT018990151460  	2013-12-20	2020-06-24	5	GRAV       	118	2020-10-20	EXPLOSIO        
161	IT018990151460  	2013-12-20	2020-06-24	5	PAPOD      	190	2020-12-31	ADPD            
161	IT018990151460  	2013-12-20	2020-06-24	5	SPOST      	211	2021-01-21	D002A001        
161	IT018990151460  	2013-12-20	2020-06-24	5	ASC        	334	2021-05-24	NOROSEAL        
161	IT018990151460  	2013-12-20	2020-06-24	5	VEND       	404	2021-08-02	2021
163	IT018990151462  	2013-12-20	2019-02-21	4	SPOST      	251	2019-10-30	D002A001        
163	IT018990151462  	2013-12-20	2019-02-21	4	PAREGG     	267	2019-11-15	OK              
163	IT018990151462  	2013-12-20	2019-02-21	4	ASC        	303	2019-12-21	NO ANTIB        
163	IT018990151462  	2013-12-20	2020-02-13	5	PARTO      	0	2020-02-13	                
163	IT018990151462  	2013-12-20	2020-02-13	5	OK         	22	2020-03-06	-               
163	IT018990151462  	2013-12-20	2020-02-13	5	SPOST      	31	2020-03-15	D004A002        
163	IT018990151462  	2013-12-20	2020-02-13	5	OK         	36	2020-03-20	-               
163	IT018990151462  	2013-12-20	2020-02-13	5	MAST       	48	2020-04-01	MIC+UBDA        
163	IT018990151462  	2013-12-20	2020-02-13	5	CALORE     	62	2020-04-15	SA              
163	IT018990151462  	2013-12-20	2020-02-13	5	GRAV       	82	2020-05-05	STARJACK        
163	IT018990151462  	2013-12-20	2020-02-13	5	PAPOD      	104	2020-05-27	PS              
163	IT018990151462  	2013-12-20	2020-02-13	5	MAST       	197	2020-08-28	MASTIPDA        
163	IT018990151462  	2013-12-20	2020-02-13	5	SPOST      	256	2020-10-26	D002A001        
163	IT018990151462  	2013-12-20	2020-02-13	5	PAREGG     	265	2020-11-04	OK              
163	IT018990151462  	2013-12-20	2020-02-13	5	ASC        	289	2020-11-28	                
163	IT018990151462  	2013-12-20	2021-02-04	6	PARTO      	0	2021-02-04	                
163	IT018990151462  	2013-12-20	2021-02-04	6	OK         	22	2021-02-26	-               
163	IT018990151462  	2013-12-20	2021-02-04	6	SPOST      	23	2021-02-27	D004A002        
163	IT018990151462  	2013-12-20	2021-02-04	6	PAREGG     	27	2021-03-03	OK              
163	IT018990151462  	2013-12-20	2021-02-04	6	FEC        	82	2021-04-27	IMPLURAN        
163	IT018990151462  	2013-12-20	2021-02-04	6	VEND       	106	2021-05-21	1
166	IT018990151468  	2014-01-09	2019-07-16	4	SPOST      	18	2019-08-03	D004A002        
166	IT018990151468  	2014-01-09	2019-07-16	4	OK         	24	2019-08-09	-               
166	IT018990151468  	2014-01-09	2019-07-16	4	VUOTA      	77	2019-10-01	MONTOYA         
166	IT018990151468  	2014-01-09	2019-07-16	4	VUOTA      	81	2019-10-05	MONTOYA         
166	IT018990151468  	2014-01-09	2019-07-16	4	GRAV       	102	2019-10-26	IMPLURAN        
166	IT018990151468  	2014-01-09	2019-07-16	4	PAPOD      	122	2019-11-15	PD              
166	IT018990151468  	2014-01-09	2019-07-16	4	VEND       	170	2020-01-02	MSU.GPSX        
172	IT018990151475  	2014-01-08	2018-07-24	3	VEND       	385	2019-08-13	19
174	IT018990151477  	2014-01-10	2019-03-12	4	VUOTA      	147	2019-08-06	IMPLURAN        
174	IT018990151477  	2014-01-10	2019-03-12	4	GRAV       	169	2019-08-28	IMPLURAN        
174	IT018990151477  	2014-01-10	2019-03-12	4	SPOST      	288	2019-12-25	D002A001        
174	IT018990151477  	2014-01-10	2019-03-12	4	PAPOD      	356	2020-03-02	PD              
174	IT018990151477  	2014-01-10	2019-03-12	4	ASC        	357	2020-03-03	CEFOVET         
174	IT018990151477  	2014-01-10	2020-06-03	5	PARTO      	0	2020-06-03	                
174	IT018990151477  	2014-01-10	2020-06-03	5	SPOST      	16	2020-06-19	D004A002        
174	IT018990151477  	2014-01-10	2020-06-03	5	OK         	23	2020-06-26	-               
174	IT018990151477  	2014-01-10	2020-06-03	5	GRAV       	83	2020-08-25	PLEDGE          
174	IT018990151477  	2014-01-10	2020-06-03	5	PAREGG     	182	2020-12-02	OK              
174	IT018990151477  	2014-01-10	2020-06-03	5	SPOST      	220	2021-01-09	D002A001        
174	IT018990151477  	2014-01-10	2020-06-03	5	PAPOD      	273	2021-03-03	PD              
174	IT018990151477  	2014-01-10	2020-06-03	5	ASC        	274	2021-03-04	     2/4
174	IT018990151477  	2014-01-10	2021-05-24	6	PARTO      	0	2021-05-24	                
174	IT018990151477  	2014-01-10	2021-05-24	6	VEND       	4	2021-05-28	2021
178	IT018990151481  	2014-01-19	2019-02-07	4	VUOTA      	185	2019-08-11	MISSOURI        
178	IT018990151481  	2014-01-19	2019-02-07	4	VUOTA      	222	2019-09-17	MONTOYA         
178	IT018990151481  	2014-01-19	2019-02-07	4	CALORE     	248	2019-10-13	#NOME?
178	IT018990151481  	2014-01-19	2019-02-07	4	NOF        	271	2019-11-05	                
178	IT018990151481  	2014-01-19	2019-02-07	4	SPOST      	271	2019-11-05	D002A001        
178	IT018990151481  	2014-01-19	2019-02-07	4	PAPOD      	281	2019-11-15	PD              
178	IT018990151481  	2014-01-19	2019-02-07	4	VEND       	393	2020-03-06	2020
180	IT018990153983  	2014-01-20	2019-04-16	4	VUOTA      	112	2019-08-06	GILMORE         
180	IT018990153983  	2014-01-20	2019-04-16	4	GRAV       	154	2019-09-17	MONTOYA         
180	IT018990153983  	2014-01-20	2019-04-16	4	PAPOD      	241	2019-12-13	AS              
180	IT018990153983  	2014-01-20	2019-04-16	4	PAREGG     	270	2020-01-11	OK              
180	IT018990153983  	2014-01-20	2019-04-16	4	SPOST      	277	2020-01-18	D002A001        
180	IT018990153983  	2014-01-20	2019-04-16	4	ASC        	374	2020-04-24	NO-ANTIB        
180	IT018990153983  	2014-01-20	2019-04-16	4	VEND       	448	2020-07-07	2020
184	IT018990153994  	2014-02-01	2019-09-30	4	PARTO      	0	2019-09-30	                
184	IT018990153994  	2014-02-01	2019-09-30	4	PAREGG     	14	2019-10-14	OK              
184	IT018990153994  	2014-02-01	2019-09-30	4	SPOST      	24	2019-10-24	D004A002        
184	IT018990153994  	2014-02-01	2019-09-30	4	OK         	25	2019-10-25	-               
184	IT018990153994  	2014-02-01	2019-09-30	4	GRAV       	78	2019-12-17	LANSING         
184	IT018990153994  	2014-02-01	2019-09-30	4	PAPOD      	103	2020-01-11	PS              
184	IT018990153994  	2014-02-01	2019-09-30	4	SPOST      	206	2020-04-23	D002A001        
184	IT018990153994  	2014-02-01	2019-09-30	4	PAREGG     	210	2020-04-27	OK              
184	IT018990153994  	2014-02-01	2019-09-30	4	PAPOD      	268	2020-06-24	PD              
184	IT018990153994  	2014-02-01	2019-09-30	4	ASC        	298	2020-07-24	NO-ANTIB        
184	IT018990153994  	2014-02-01	2020-09-20	5	PARTO      	0	2020-09-20	                
184	IT018990153994  	2014-02-01	2020-09-20	5	PAPOD      	17	2020-10-07	PS              
184	IT018990153994  	2014-02-01	2020-09-20	5	SPOST      	20	2020-10-10	D004A002        
184	IT018990153994  	2014-02-01	2020-09-20	5	OK         	26	2020-10-16	-               
184	IT018990153994  	2014-02-01	2020-09-20	5	SPOST      	76	2020-12-05	D002A001        
184	IT018990153994  	2014-02-01	2020-09-20	5	NOF        	76	2020-12-05	GAMBE           
184	IT018990153994  	2014-02-01	2020-09-20	5	VEND       	285	2021-07-02	2021
186	IT018990153996  	2014-02-05	2019-07-24	4	SPOST      	15	2019-08-08	D004A002        
186	IT018990153996  	2014-02-05	2019-07-24	4	RICNT      	23	2019-08-16	PG              
186	IT018990153996  	2014-02-05	2019-07-24	4	OK         	30	2019-08-23	-               
186	IT018990153996  	2014-02-05	2019-07-24	4	GRAV       	83	2019-10-15	WILLIE          
186	IT018990153996  	2014-02-05	2019-07-24	4	PAPOD      	114	2019-11-15	   PS/AD
186	IT018990153996  	2014-02-05	2019-07-24	4	SPOST      	129	2019-11-30	D002A001        
186	IT018990153996  	2014-02-05	2019-07-24	4	ASC        	306	2020-05-25	                
186	IT018990153996  	2014-02-05	2020-07-20	5	PARTO      	0	2020-07-20	                
186	IT018990153996  	2014-02-05	2020-07-20	5	SPOST      	23	2020-08-12	D004A002        
186	IT018990153996  	2014-02-05	2020-07-20	5	OK         	46	2020-09-04	-               
186	IT018990153996  	2014-02-05	2020-07-20	5	VEND       	77	2020-10-05	2020
187	IT018990154001  	2014-02-07	2018-09-15	3	ASC        	342	2019-08-23	RILEX           
187	IT018990154001  	2014-02-07	2018-09-15	3	PAREGG     	394	2019-10-14	OK              
187	IT018990154001  	2014-02-07	2018-09-15	3	VEND       	401	2019-10-21	19
188	IT018990154002  	2014-02-07	2019-02-19	4	SPOST      	179	2019-08-17	D002A005        
188	IT018990154002  	2014-02-07	2019-02-19	4	VEND       	185	2019-08-23	19
201	IT018990157023  	2014-03-03	2019-01-29	3	FEC        	203	2019-08-20	IMPLURAN        
201	IT018990157023  	2014-03-03	2019-01-29	3	CALORE     	217	2019-09-03	\\              
201	IT018990157023  	2014-03-03	2019-01-29	3	SPOST      	223	2019-09-09	D002A001        
201	IT018990157023  	2014-03-03	2019-01-29	3	VEND       	230	2019-09-16	19
203	IT018990157025  	2014-03-04	2018-11-02	3	ASC        	301	2019-08-30	RILEX           
203	IT018990157025  	2014-03-04	2019-10-27	4	PARTO      	0	2019-10-27	                
203	IT018990157025  	2014-03-04	2019-10-27	4	PAREGG     	19	2019-11-15	OK              
203	IT018990157025  	2014-03-04	2019-10-27	4	SPOST      	20	2019-11-16	D004A002        
203	IT018990157025  	2014-03-04	2019-10-27	4	RICNT      	26	2019-11-22	LAV             
203	IT018990157025  	2014-03-04	2019-10-27	4	OK         	33	2019-11-29	-               
203	IT018990157025  	2014-03-04	2019-10-27	4	PAREGG     	76	2020-01-11	OK              
203	IT018990157025  	2014-03-04	2019-10-27	4	GRAV       	79	2020-01-14	PACKARD         
203	IT018990157025  	2014-03-04	2019-10-27	4	PAREGG     	101	2020-02-05	OK              
203	IT018990157025  	2014-03-04	2019-10-27	4	SPOST      	132	2020-03-07	D001A002        
203	IT018990157025  	2014-03-04	2019-10-27	4	SPOST      	179	2020-04-23	D002A001        
203	IT018990157025  	2014-03-04	2019-10-27	4	PAREGG     	183	2020-04-27	OK              
203	IT018990157025  	2014-03-04	2019-10-27	4	ASC        	279	2020-08-01	                
203	IT018990157025  	2014-03-04	2020-10-18	5	PARTO      	0	2020-10-18	                
203	IT018990157025  	2014-03-04	2020-10-18	5	PAREGG     	17	2020-11-04	OK              
203	IT018990157025  	2014-03-04	2020-10-18	5	SPOST      	20	2020-11-07	D004A002        
203	IT018990157025  	2014-03-04	2020-10-18	5	RICNT      	26	2020-11-13	PG              
203	IT018990157025  	2014-03-04	2020-10-18	5	OK         	33	2020-11-20	-               
203	IT018990157025  	2014-03-04	2020-10-18	5	NOF        	52	2020-12-09	                
203	IT018990157025  	2014-03-04	2020-10-18	5	MAST       	59	2020-12-16	SINU-DP         
203	IT018990157025  	2014-03-04	2020-10-18	5	SPOST      	59	2020-12-16	D002A001        
203	IT018990157025  	2014-03-04	2020-10-18	5	VEND       	277	2021-07-22	2021
206	IT018990157029  	2014-03-12	2019-09-17	4	PARTO      	0	2019-09-17	                
206	IT018990157029  	2014-03-12	2019-09-17	4	PAPOD      	9	2019-09-26	PS              
206	IT018990157029  	2014-03-12	2019-09-17	4	SPOST      	21	2019-10-08	D004A002        
206	IT018990157029  	2014-03-12	2019-09-17	4	OK         	31	2019-10-18	-               
206	IT018990157029  	2014-03-12	2019-09-17	4	GRAV       	77	2019-12-03	LANSING         
206	IT018990157029  	2014-03-12	2019-09-17	4	PAPOD      	87	2019-12-13	PS              
206	IT018990157029  	2014-03-12	2019-09-17	4	PAPOD      	116	2020-01-11	AD              
206	IT018990157029  	2014-03-12	2019-09-17	4	SPOST      	118	2020-01-13	D002A001        
206	IT018990157029  	2014-03-12	2019-09-17	4	PAPOD      	253	2020-05-27	PS              
206	IT018990157029  	2014-03-12	2019-09-17	4	ASC        	255	2020-05-29	                
206	IT018990157029  	2014-03-12	2020-09-08	5	PARTO      	0	2020-09-08	                
206	IT018990157029  	2014-03-12	2020-09-08	5	OK         	24	2020-10-02	-               
206	IT018990157029  	2014-03-12	2020-09-08	5	SPOST      	25	2020-10-03	D004A002        
206	IT018990157029  	2014-03-12	2020-09-08	5	PAPOD      	29	2020-10-07	PS              
206	IT018990157029  	2014-03-12	2020-09-08	5	SPOST      	99	2020-12-16	D002A001        
206	IT018990157029  	2014-03-12	2020-09-08	5	NOF        	103	2020-12-20	ZOPPA           
206	IT018990157029  	2014-03-12	2020-09-08	5	VEND       	143	2021-01-29	2021
207	IT018990157030  	2014-03-12	2019-04-13	4	VUOTA      	126	2019-08-17	IMPLURAN        
207	IT018990157030  	2014-03-12	2019-04-13	4	CALORE     	126	2019-08-17	\SETCORU        
207	IT018990157030  	2014-03-12	2019-04-13	4	CALORE     	149	2019-09-09	PARCHEGG        
207	IT018990157030  	2014-03-12	2019-04-13	4	VEND       	163	2019-09-23	19
215	IT018990157041  	2014-05-01	2018-12-09	3	SPOST      	274	2019-09-09	D002A001        
215	IT018990157041  	2014-05-01	2018-12-09	3	PAPOD      	291	2019-09-26	PS              
215	IT018990157041  	2014-05-01	2018-12-09	3	ASC        	338	2019-11-12	RILEX           
215	IT018990157041  	2014-05-01	2018-12-09	3	PAPOD      	369	2019-12-13	PS              
