Data	animal	ID	lie	stand	chewing	nothing	inactive	active	highActive
2019-08-02	IT018990122318	844	1112	328	401	1039	777	640	23
2019-08-02	IT018990122362	872	871	569	659	781	461	943	36
2019-08-02	IT018990128605	911	646	794	750	690	355	1048	37
2019-08-02	IT018990131966	948	915	525	581	859	553	873	14
2019-08-02	IT018990137101	997	933	507	566	874	428	952	60
2019-08-02	IT018990168098	1351	733	707	508	932	410	961	69
2019-08-02	IT018990163384	3384	868	572	563	877	416	1003	21
2019-08-02	IT018990163391	3391	704	736	706	734	427	974	39
2019-08-02	IT018990163394	3394	785	655	522	918	442	993	5
2019-08-02	IT018990163399	3399	601	839	619	821	301	1133	6
2019-08-02	IT018990163401	3401	923	517	482	958	632	800	8
2019-08-02	IT018990163415	3415	806	634	589	851	393	1025	22
2019-08-02	IT018990163416	3416	777	663	642	798	366	1055	19
2019-08-02	IT018990163419	3419	909	531	448	992	585	855	0
2019-08-02	IT018990163425	3425	818	622	603	837	381	1026	33
2019-08-02	IT018990163430	3430	723	717	541	899	414	970	56
2019-08-02	IT018990163537	3537	581	859	676	764	284	1148	8
2019-08-02	IT018990163541	3541	686	754	605	835	400	970	70
2019-08-02	IT018990163544	3544	961	479	569	871	515	925	0
2019-08-02	IT018990163546	3546	853	587	545	895	404	1004	32
2019-08-02	IT018990163552	3552	858	582	714	726	348	1066	26
2019-08-02	IT018990163555	3555	830	610	592	848	365	1020	55
2019-08-02	IT018990163558	3558	783	657	681	759	325	1096	19
2019-08-02	IT018990163562	3562	635	805	861	579	134	1263	43
2019-08-02	IT018990163431	3431	727	713	514	926	322	1002	116
2019-08-02	IT018990179917	9917	788	652	641	799	275	1092	73
2019-08-02	IT018990163568	3568	745	695	646	794	449	976	15
2019-08-02	IT018990163560	3560	926	514	605	835	379	972	89
2019-08-02	IT018990163551	3551	806	634	768	672	387	1050	3
2019-08-02	IT018990163540	3540	817	623	610	830	316	1092	32
2019-08-02	IT018990163571	3571	615	825	637	803	295	1082	63
2019-08-02	IT018990179906	9906	849	591	725	715	402	966	73
2019-08-02	IT018990162232	246	837	603	455	985	452	735	252
2019-08-02	IT018990168063	328	642	798	623	817	234	1180	27
2019-08-02	IT018990163905	275	932	508	778	662	427	982	31
2019-08-02	IT018990148426	114	670	710	600	780	309	1008	63
2019-08-02	IT018990154002	188	522	918	530	910	350	1044	46
2019-08-02	IT018990163581	3581	795	645	637	803	332	1054	53
2019-08-02	IT018990163556	3556	727	713	581	859	282	936	222
2019-08-02	IT018990179926	9926	856	584	609	831	331	926	183
2019-08-02	IT018990179913	9913	675	765	855	585	292	1089	59
2019-08-02	IT018990163926	286	742	698	728	712	313	1050	77
2019-08-02	IT018990163532	3532	1440	0	0	1440	1440	0	0
2019-08-02	IT018990179909	9909	677	763	725	715	160	1135	145
2019-08-02	IT018990179903	9903	688	752	695	745	292	1056	92
2019-08-02	IT018990179905	9905	922	458	704	676	378	978	24
2019-08-02	IT018990163566	3566	723	717	809	631	285	1127	28
2019-08-02	IT018990168094	347	757	683	482	958	409	809	221
2019-08-02	IT018990179938	9938	702	738	562	878	329	964	147
2019-08-02	IT018990168092	345	1060	380	629	811	383	1037	20
2019-08-02	IT018990170710	364	718	722	679	761	234	1188	18
2019-08-02	IT018990179935	9935	861	579	625	815	295	916	230
2019-08-02	IT018990179904	9904	769	671	424	1016	474	791	175
2019-08-02	IT018990135881	986	613	827	635	805	347	1058	35
2019-08-02	IT018990151460	161	831	609	754	686	375	1057	8
2019-08-02	IT018990148427	115	896	544	558	882	430	994	16
2019-08-02	IT018990168102	353	796	644	679	761	190	1250	0
2019-08-02	IT018990166589	313	823	617	703	737	383	1039	18
2019-08-02	IT018990151455	159	923	517	525	915	537	817	86
2019-08-02	IT018990144063	79	887	553	640	801	474	788	178
2019-08-02	IT018990163411	3411	740	700	313	1127	571	624	246
2019-08-02	IT018990168096	349	893	547	750	690	403	1033	4
2019-08-02	IT018990168099	352	791	649	681	759	269	1130	41
2019-08-02	IT018990166600	1317	701	679	645	735	454	921	5
2019-08-02	IT018990163410	3410	763	677	565	875	271	1096	73
2019-08-02	IT018990180190	1190	864	576	656	784	424	985	31
2019-08-02	IT018990180182	1182	975	465	531	909	441	954	45
2019-08-02	IT018990157056	223	1023	417	291	1149	658	770	12
2019-08-02	IT018990159690	234	683	757	499	941	533	893	14
2019-08-02	IT018990157070	228	902	538	583	857	264	1070	106
2019-08-02	IT018990163392	3392	683	757	534	906	381	935	124
2019-08-02	IT018990163389	3389	823	617	528	912	279	1104	57
2019-08-02	IT018990163396	3396	857	583	570	870	442	941	57
2019-08-02	IT018990180176	1176	680	760	645	795	215	921	305
2019-08-02	IT018990163573	3573	630	810	712	728	190	1135	115
2019-08-02	IT018990179950	9950	773	667	372	1068	389	928	123
2019-08-02	IT018990144040	72	1088	352	246	1194	855	554	31
2019-08-02	IT018990153996	186	826	614	696	744	396	1016	28
2019-08-02	IT018990179907	9907	923	517	620	820	438	997	5
2019-08-02	IT018990191180	2008	791	649	532	908	377	995	69
2019-08-02	IT018990180155	1155	881	559	607	833	367	973	100
2019-08-02	IT018990148406	100	929	511	845	595	303	1114	23
2019-08-02	IT018990163383	3383	882	78	86	874	704	251	5
2019-08-02	IT018990170714	368	889	551	487	953	389	837	214
2019-08-02	IT018990168103	354	924	516	529	911	453	797	190
2019-08-02	IT018990170703	1362	718	722	825	615	212	1179	49
2019-08-02	IT018990180200	1200	822	618	506	934	423	917	100
2019-08-02	IT018990191182	2010	686	754	473	967	403	892	145
2019-08-02	IT018990179930	9930	742	638	517	863	345	847	188
2019-08-02	IT018990180192	1192	889	551	715	725	431	975	34
2019-08-02	IT018990116982	810	716	724	694	746	313	1063	64
2019-08-02	IT018990144032	69	534	906	615	825	273	1069	98
2019-08-02	IT018990166595	1315	748	692	394	1046	467	748	227
2019-08-02	IT018990162252	258	711	729	664	776	286	1002	152
2019-08-02	IT018990135871	981	1009	431	693	747	438	959	42
2019-08-02	IT018990149182	1132	766	674	716	724	368	1046	26
2019-08-02	IT018990180167	1167	819	621	627	813	269	1077	94
2019-08-02	IT018990191192	2020	833	607	458	982	386	944	111
2019-08-02	IT018990180154	1154	797	643	537	903	419	1004	17
2019-08-02	IT018990180185	1185	922	518	622	818	445	941	54
2019-08-02	IT018990163578	3578	600	840	502	938	375	1024	41
2019-08-02	IT018990191173	2003	1004	436	511	929	508	908	24
2019-08-02	IT018990149177	128	693	747	444	996	493	939	8
2019-08-02	IT018990170699	357	918	522	621	819	439	1000	1
2019-08-02	IT018990163417	3417	975	465	544	896	440	833	167
2019-08-02	IT018990139986	38	750	690	708	732	250	1143	47
2019-08-02	IT018990191207	2035	797	643	627	813	311	860	269
2019-08-02	IT018990179927	9927	701	739	649	791	150	930	359
2019-08-02	IT018990191177	2005	867	573	665	775	378	1038	24
2019-08-02	IT018990180170	1170	854	586	610	830	292	838	311
2019-08-02	IT018990180162	1162	732	708	692	748	368	1021	51
2019-08-02	IT018990179942	9942	892	548	598	842	359	942	138
2019-08-02	IT018990179934	9934	784	656	629	811	344	1028	68
2019-08-02	IT018990180174	1174	874	566	758	682	345	1038	57
2019-08-02	IT018990180184	1184	744	696	703	737	422	1008	10
2019-08-02	IT018990151475	172	858	582	749	691	221	1180	39
2019-08-02	IT018990179911	9911	513	927	111	1329	508	719	213
2019-08-02	IT018990180193	1193	1031	409	740	700	361	1068	11
2019-08-02	IT018990179933	9933	793	647	758	682	217	1174	49
2019-08-02	IT018990179923	9923	770	670	661	779	300	1089	51
2019-08-02	IT018990191203	2031	827	613	451	989	418	907	115
2019-08-02	IT018990180156	1156	575	865	632	808	254	1140	46
2019-08-02	IT018990180175	1175	1037	403	573	867	445	975	20
2019-08-02	IT018990191196	2022	700	740	634	806	297	1115	28
2019-08-02	IT018990180166	1166	851	589	615	825	447	792	200
2019-08-02	IT018990163423	3423	813	627	757	683	279	1120	41
2019-08-02	IT018990179941	9941	784	656	784	656	413	1005	22
2019-08-02	IT018990163563	3563	641	799	581	859	401	857	181
2019-08-02	IT018990180158	1158	957	483	790	650	348	1084	8
2019-08-02	IT018990191190	2017	731	709	625	815	339	1088	13
2019-08-02	IT018990180163	1163	737	703	866	574	377	1046	17
2019-08-02	IT018990168066	331	727	713	703	737	276	1077	87
2019-08-02	IT018990180197	1197	771	669	441	999	480	827	134
2019-08-02	IT018990179947	9947	508	932	335	1105	265	816	361
2019-08-02	IT018990191186	2014	1014	426	762	678	382	1052	5
2019-08-02	IT018990180159	1159	742	698	549	891	342	820	278
2019-08-02	IT018990191188	2016	884	556	707	733	300	1111	29
2019-08-02	IT018990180168	1168	772	668	630	810	306	989	145
2019-08-02	IT018990180153	1153	1380	0	0	1380	1380	0	0
2019-08-02	IT018990168081	342	841	599	519	921	449	917	74
2019-08-02	IT018990162248	256	938	502	571	869	434	792	214
2019-08-02	IT018990180171	1171	799	641	553	887	446	987	7
2019-08-02	IT018990191211	2038	958	482	701	739	459	975	6
2019-08-02	IT018990191201	2029	866	574	680	760	492	943	5
2019-08-02	IT018990191205	2033	728	712	575	865	311	1124	5
2019-08-02	IT018990191220	2047	944	496	421	1019	611	796	33
2019-08-02	IT018990179918	9918	724	716	723	717	460	980	0
2019-08-02	IT018990163542	3542	968	472	702	738	403	1037	0
2019-08-02	IT018990163538	3538	910	530	562	878	426	957	57
2019-08-02	IT018990179921	9921	893	547	608	832	357	1027	56
2019-08-02	IT018990179901	9901	833	607	616	824	398	939	103
2019-08-02	IT018990163564	3564	563	877	578	862	325	1067	48
2019-08-02	IT018990179931	9931	747	693	762	678	379	1049	12
2019-08-02	IT018990191172	2000	839	601	719	721	416	998	26
2019-08-02	IT018990179925	9925	834	606	666	774	382	1007	51
2019-08-02	IT018990180152	1152	722	718	581	859	283	882	276
2019-08-02	IT018990180177	1177	814	626	912	528	180	1238	22
2019-08-02	IT018990180178	1178	893	547	805	635	279	1149	12
2019-08-02	IT018990191178	2006	741	699	507	933	358	961	120
2019-08-02	IT018990179949	9949	614	826	451	989	413	1000	27
2019-08-02	IT018990191174	2004	837	603	663	777	437	985	18
2019-08-02	IT018990179945	9945	883	557	720	720	397	992	51
2019-08-02	IT018990180186	1186	676	764	601	839	267	979	194
2019-08-02	IT018990163554	3554	653	787	713	727	276	1117	47
2019-08-02	IT018990191199	2027	734	706	851	589	234	1205	1
2019-08-02	IT018990179940	9940	619	821	592	848	279	1151	10
2019-08-02	IT018990179902	9902	740	700	959	481	257	1115	67
2019-08-02	IT018990180161	1161	644	796	672	768	318	1009	113
2019-08-02	IT018990179915	9915	823	617	643	797	314	1095	31
2019-08-02	IT018990180189	1189	681	759	471	969	444	527	469
2019-08-02	IT018990180169	1169	604	836	575	865	257	1105	78
2019-08-02	IT018990180196	1196	814	626	530	910	434	843	162
2019-08-02	IT018990180172	1172	786	654	741	699	430	1007	3
2019-08-02	IT018990180165	1165	1032	408	406	1034	665	742	33
2019-08-02	IT018990137096	995	884	556	637	803	415	981	44
2019-08-02	IT018990163404	3404	784	656	466	974	495	670	275
2019-08-02	IT018990163388	3388	1440	0	0	1440	1440	0	0
2019-08-02	IT018990151468	166	1061	379	587	853	545	887	8
2019-08-02	IT018990163925	1285	1030	410	493	947	662	741	37
2019-08-02	IT018990157029	206	775	665	594	846	329	837	273
2019-08-02	IT018990166601	318	841	599	565	875	378	859	202
2019-08-02	IT018990198237	2073	920	520	446	994	515	920	5
2019-08-02	IT018990163577	3577	875	565	645	795	313	1062	65
2019-08-02	IT018990191216	2043	816	624	578	862	331	1047	62
2019-08-02	IT018990195789	2050	790	650	741	699	348	1071	21
2019-08-02	IT018990191191	2018	968	472	674	766	382	1038	20
2019-08-02	IT018990191217	2044	814	626	727	713	349	1080	11
2019-08-02	IT018990191200	2028	822	618	628	812	414	1013	13
2019-08-02	IT018990191219	2046	819	621	640	800	226	1057	157
2019-08-02	IT018990195824	2070	768	672	642	798	289	1133	18
2019-08-02	IT018990162253	259	950	490	591	849	354	1081	5
2019-08-02	IT018990191202	2030	962	478	683	757	356	1074	10
2019-08-02	IT018990191194	2023	563	877	479	961	307	1077	56
2019-08-02	IT018990195819	2069	804	636	805	635	317	1117	6
2019-08-02	IT018990195799	2057	1033	407	360	1080	777	547	116
2019-08-02	IT018990191212	2039	897	483	528	852	399	827	156
2019-08-02	IT018990191208	2036	890	550	652	788	351	1032	57
2019-08-02	IT018990198241	2075	688	752	627	813	215	1156	69
2019-08-02	IT018990198238	2074	790	650	719	721	270	1163	7
2019-08-02	IT018990191218	2045	640	800	574	866	311	922	208
2019-08-02	IT018990191215	2042	840	600	479	961	491	864	85
2019-08-02	IT018990199316	2102	858	582	526	914	400	993	47
2019-08-02	IT018990199336	2118	812	628	600	840	358	980	102
2019-08-02	IT018990195829	2072	726	714	599	841	275	819	346
2019-08-02	IT018990191214	2041	919	521	579	861	353	928	159
2019-08-02	IT018990191183	2011	917	523	751	689	363	1057	20
2019-08-02	IT018990195790	2051	669	771	477	963	280	836	324
2019-08-02	IT018990199306	2097	791	649	544	896	338	843	260
2019-08-02	IT018990198264	2088	836	604	561	879	446	978	16
2019-08-02	IT018990198246	2081	622	818	507	933	271	1011	158
2019-08-02	IT018990199329	2111	881	559	575	865	364	1024	52
2019-08-02	IT018990195798	2056	799	641	590	850	475	933	32
2019-08-02	IT018990191179	2007	772	608	556	824	338	971	71
2019-08-02	IT018990199303	2096	889	551	576	864	351	990	99
2019-08-02	IT018990191184	2012	661	779	579	861	277	1000	163
2019-08-02	IT018990195812	2064	501	939	452	988	201	988	251
2019-08-02	IT018990201160	2131	988	452	621	819	367	1009	64
2019-08-02	IT018990191189	2019	801	639	619	821	299	1125	16
2019-08-02	IT018990195816	2067	863	577	520	920	403	951	86
2019-08-02	IT018990191195	2024	803	637	583	857	385	997	58
2019-08-02	IT018990199351	2126	811	629	598	842	388	887	166
2019-08-02	IT018990195809	2063	789	651	468	972	444	955	41
2019-08-02	IT018990198255	2085	783	657	580	860	343	1012	85
2019-08-02	IT018990198240	2077	768	672	474	966	473	859	109
2019-08-02	IT018990195803	2061	712	728	601	839	288	1073	79
2019-08-02	IT018990198250	2083	863	577	612	828	376	1020	44
2019-08-02	IT018990195800	2058	539	901	705	735	324	1095	21
2019-08-02	IT018990199311	2100	774	666	587	853	309	835	295
2019-08-02	IT018990157041	215	925	515	776	664	391	1041	8
2019-08-02	IT018990195818	2068	809	571	498	882	436	910	34
2019-08-02	IT018990199333	2115	713	727	591	849	217	852	371
2019-08-02	IT018990199349	2125	790	650	590	850	481	878	81
2019-08-02	IT018990199337	2119	797	643	502	938	446	978	16
2019-08-02	IT018990198269	2091	680	700	632	748	340	980	60
2019-08-02	IT018990198256	2086	893	547	622	818	369	1038	33
2019-08-02	IT018990198247	2082	616	824	577	863	343	1059	38
2019-08-02	IT018990199319	2104	677	763	632	808	265	1069	106
2019-08-02	IT018990198244	2079	990	450	503	937	464	965	11
2019-08-02	IT018990198278	2094	783	657	547	893	216	858	366
2019-08-02	IT018990199341	2121	552	888	597	843	276	1093	71
2019-08-02	IT018990199328	2110	805	635	562	878	344	908	189
2019-08-02	IT018990195828	2071	720	0	0	720	720	0	0
2019-08-02	IT018990199346	2124	908	532	474	966	440	918	83
2019-08-02	IT018990199334	2116	665	775	574	866	235	1011	194
2019-08-02	IT018990201152	2127	642	798	614	826	240	1059	141
2019-08-02	IT018990199343	2105	736	704	675	765	311	1075	54
2019-08-02	IT018990213400	2292	307	473	281	499	98	617	65
2019-08-02	IT018990215549	2297	682	758	543	897	326	740	375
2019-08-02	IT018990213393	2286	737	703	503	937	317	711	414
2019-08-02	IT018990215543	2293	780	600	474	906	379	642	360
2019-08-02	IT018990199344	2122	871	569	577	863	423	1007	10
2019-08-02	IT018990201164	2133	723	717	581	859	421	912	105
2019-08-02	IT018990191213	2040	863	577	694	746	432	992	16
2019-08-02	IT018990199318	2103	817	623	587	853	376	878	186
2019-08-02	IT018990201166	2134	805	635	568	872	378	852	210
2019-08-02	IT018990195814	2065	733	707	492	948	404	979	57
2019-08-02	IT018990159705	237	718	722	756	684	343	1090	7
2019-08-02	IT018990111271	741	557	883	662	778	159	1247	34
2019-08-02	IT018990195788	2049	792	648	648	792	356	966	119
2019-08-02	IT018990198281	2095	837	603	537	903	416	912	113
2019-08-02	IT018990199312	2101	655	785	561	879	254	967	219
2019-08-02	IT018990199323	2108	822	618	526	914	378	1018	44
2019-08-02	IT018990199327	2109	646	794	498	942	285	942	214
2019-08-02	IT018990201163	2132	851	529	564	816	348	869	162
2019-08-02	IT018990201165	2135	717	723	530	910	295	856	290
2019-08-02	IT018990201172	2136	697	743	568	872	339	888	213
2019-08-02	IT018990201175	2139	935	505	753	687	427	963	50
2019-08-02	IT018990201180	2140	899	541	615	825	415	1006	19
2019-08-02	IT018990203366	2142	790	650	543	897	360	910	171
2019-08-02	IT018990203367	2143	648	792	435	1005	396	889	155
2019-08-02	IT018990203372	2144	865	575	623	817	534	891	15
2019-08-02	IT018990203373	2145	892	548	550	890	438	928	74
2019-08-02	IT018990203374	2146	587	793	533	847	244	919	215
2019-08-02	IT018990203387	2150	739	641	601	779	328	997	55
2019-08-02	IT018990203406	2156	768	672	545	895	285	1014	141
2019-08-02	IT018990212608	2244	811	629	516	924	350	1046	44
2019-08-02	IT018990212611	2247	880	560	517	923	370	780	290
2019-08-02	IT018990212621	2254	687	753	468	972	317	865	258
2019-08-02	IT018990212638	2259	854	586	530	910	411	763	266
2019-08-02	IT018990212641	2262	821	619	491	949	350	756	334
2019-08-02	IT018990213357	2268	778	662	492	948	352	880	209
2019-08-02	IT018990213368	2277	767	673	578	862	296	777	367
2019-08-02	IT018990213376	2278	766	674	516	924	377	757	307
2019-08-02	IT018990213382	2283	661	779	415	1025	277	623	540
2019-08-02	IT018990213392	2285	822	618	566	874	343	847	250
2019-08-02	IT018990215545	2294	774	666	599	841	233	943	264
2019-08-02	IT018990215548	2296	627	813	535	905	326	692	422
2019-08-02	IT018990215551	2299	666	774	585	855	268	840	332
2019-08-02	IT018990215554	2302	719	721	532	908	373	888	179
2019-08-02	IT018990215553	2301	815	625	457	983	431	753	255
2019-08-02	IT018990215565	2305	805	635	614	826	324	947	168
2019-08-02	IT018990215566	2306	791	649	526	914	284	864	292
2019-08-02	IT018990215567	2307	702	738	557	883	322	774	345
2019-08-02	IT018990215568	2308	707	733	507	933	291	983	166
2019-08-02	IT018990215569	2309	761	679	643	797	245	913	282
2019-08-02	IT018990215570	2310	811	629	535	905	339	671	431
2019-08-02	IT018990215571	2311	730	710	437	1003	397	763	280
2019-08-02	IT018990215579	2314	661	779	552	888	316	813	311
2019-08-02	IT018990215580	2315	673	767	492	948	324	843	273
2019-08-02	IT018990215582	2317	524	916	522	918	251	966	223
2019-08-02	IT018990216742	2320	732	708	585	855	321	742	378
2019-08-02	IT018990216743	2321	772	668	581	859	315	927	198
2019-08-02	IT018990216750	2323	594	846	521	919	246	814	382
2019-08-02	IT018990216751	2324	701	739	536	904	270	820	350
2019-08-02	IT018990216752	2325	574	866	564	876	252	647	543
2019-08-02	IT018990216753	2326	764	676	545	895	318	1021	101
2019-08-02	IT018990216754	2327	708	732	449	991	372	668	400
2019-08-02	IT018990216765	2332	683	757	560	880	291	667	481
2019-08-02	IT018990216769	2336	744	696	475	965	432	903	105
2019-08-02	IT018990216770	2337	633	807	631	809	247	922	271
2019-08-03	IT018990137111	2	667	773	827	613	377	1063	0
2019-08-03	IT018990139961	20	883	557	476	964	472	830	138
2019-08-03	IT018990139970	26	949	491	609	831	533	891	16
2019-08-03	IT018990141387	55	885	555	665	775	516	922	2
2019-08-03	IT018990141393	59	1004	436	666	774	360	1068	12
2019-08-03	IT018990144056	77	881	559	707	733	323	1080	37
2019-08-03	IT018990144071	82	733	707	572	868	480	923	37
2019-08-03	IT018990144072	83	705	735	578	862	318	974	148
2019-08-03	IT018990144073	84	1020	420	431	1009	685	750	5
2019-08-03	IT018990144078	89	900	540	918	522	363	1077	0
2019-08-03	IT018990148384	95	849	591	666	774	425	1002	13
2019-08-03	IT018990148412	105	804	636	575	865	397	1040	3
2019-08-03	IT018990148419	112	497	943	527	913	232	1140	68
2019-08-03	IT018990149163	119	607	833	770	670	403	1035	2
2019-08-03	IT018990149169	123	898	542	627	813	543	897	0
